imdb_id,popularity,budget,original_title,cast,homepage,director,overview,genres,revenue_adj,certificate,runtime,rating,votes
tt0381061,3.78958,150000000,Casino Royale,"Daniel Craig,Eva Green,Mads Mikkelsen,Judi Dench,Jeffrey Wright",http://www.mgm.com/#/our-titles/233/Casino-Royale-(2006),Martin Campbell,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond â€“ on his maiden mission as a 00 Agent â€“ to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.","Adventure,Action,Thriller",647969539.33,PG-13,144 min,8.0,664141.0
tt0317919,3.098051,150000000,Mission: Impossible III,"Tom Cruise,Philip Seymour Hoffman,Ving Rhames,Billy Crudup,Jonathan Rhys Meyers",http://www.missionimpossible.com/,J.J. Abrams,"Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.","Adventure,Action,Thriller",430342087.61,PG-13,126 min,6.9,361899.0
tt0206634,2.108369,76000000,Children of Men,"Clive Owen,Michael Caine,Julianne Moore,Charlie Hunnam,Chiwetel Ejiofor",http://www.universalstudiosentertainment.com/children-of-men/,Alfonso CuarÃ³n,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.","Drama,Action,Thriller,Science Fiction",75673304.98,R,109 min,7.9,505728.0
tt0479143,1.409773,24000000,Rocky Balboa,"Sylvester Stallone,Burt Young,Milo Ventimiglia,Geraldine Hughes,James Francis Kelly III",http://www.rocky.com/,Sylvester Stallone,"When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder Mason Dixon retaliates by challenging the Itallian Stallion to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger and thirty years his junior.",Drama,168438745.78,PG,102 min,7.1,219775.0
tt0424095,1.390297,149000000,Flushed Away,"Hugh Jackman,Kate Winslet,Ian McKellen,Jean Reno,Bill Nighy",http://www.dreamworksanimation.com/flushed/,David Bowers|Sam Fell,"London high-society mouse, Roddy is flushed down the toilet by Sid, a common sewer rat. Hang on for a madcap adventure deep in the sewer bowels of Ratropolis, where Roddy meets the resourceful Rita, the rodent-hating Toad and his faithful thugs, Spike and Whitey.","Adventure,Animation,Comedy,Family",69723654.08,PG,85 min,6.6,129560.0
tt0449010,1.296272,100000000,Eragon,"Ed Speleers,Jeremy Irons,Sienna Guillory,Robert Carlyle,Djimon Hounsou",http://www.eragonmovie.com/,Stefen Fangmeier,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realized he's the one person who can defend his home against an evil king.","Fantasy,Action,Adventure,Family",269647254.71,PG,104 min,5.1,127628.0
tt0475394,1.027989,17000000,Smokin' Aces,"Ryan Reynolds,Ray Liotta,Joseph Ruskin,Alex Rocco,Wayne Newton",http://www.smokinaces.net/,Joe Carnahan,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.","Action,Comedy,Crime,Thriller",61767522.04,R,108 min,6.6,147203.0
tt0409182,0.826011,160000000,Poseidon,"Kurt Russell,Richard Dreyfuss,Josh Lucas,Jacinda Barrett,Emmy Rossum",http://www2.warnerbros.com/poseidon/,Wolfgang Petersen,"A packed cruise ship traveling the Atlantic is hit and overturned by a massive wave, compelling the passengers to begin a dramatic fight for their lives.","Adventure,Action,Drama,Thriller",196512046.39,PG-13,98 min,5.7,106592.0
tt0498380,0.723825,19000000,Letters from Iwo Jima,"Ken Watanabe,Kazunari Ninomiya,Tsuyoshi Ihara,Ryo Kase,Nakamura ShidÅ II",http://iwojimathemovie.warnerbros.com/lettersofiwojima/framework/framework.html,Clint Eastwood,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.","Action,Adventure,Drama,War",74281712.73,R,141 min,7.9,164684.0
tt0463985,0.62873,85000000,The Fast and the Furious: Tokyo Drift,"Lucas Black,Sung Kang,Brian Tee,Nathalie Kelley,Shad Moss",http://www.thefastandthefurious3.com/,Justin Lin,"In order to avoid a jail sentence, Sean Boswell heads to Tokyo to live with his military father. In a low-rent section of the city, Shaun gets caught up in the underground world of drift racing","Action,Crime,Drama,Thriller",171410264.02,PG-13,104 min,6.0,276811.0
tt0404390,0.433874,15000000,Running Scared,"Paul Walker,Cameron Bright,Vera Farmiga,Chazz Palminteri,Karel Roden",http://www.runningscaredthemovie.com/,Wayne Kramer,"After a drug-op gone bad, Joey Gazelle is put in charge of disposing the gun that shot a dirty cop. But things goes wrong for Joey after the neighbor kid stole the gun and used it to shoot his abusive father. Now Joey has to find the kid and the gun before the police and the mob find them first.","Action,Crime,Drama,Thriller",10275857.00,R,122 min,7.3,100999.0
tt0441048,0.320908,11000000,Dhoom 2,"Hrithik Roshan,Abhishek Bachchan,Aishwarya Rai Bachchan,Uday Chopra,Bipasha Basu",http://www.yashrajfilms.com/microsites/dhoom2/d2micro/microflash.htm,Sanjay Gadhvi,"In the second installment of the Dhoom series, Jai and Ali are back as the buddy cops on their toughest job so far. ""Mr.A"" is an international thief who has planned to steal a priceless artifact in Mumbai and the police have got to nab him. But Mr.A manages to steal the artifact and elude the police. He finds his match in Sunehri and they form a partnership. They move on to Rio for their next job, with Jai and Ali hot on their trail. Mr.A whose actual name is Aryan, and Sunehri are drawn towards each other but little does Aryan know of Sunehri's little secret.","Drama,Action,Thriller,Crime",50185584.14,Not Rated,152 min,6.5,27740.0
tt0444182,0.20754,14500000,IndigÃ¨nes,"Jamel Debbouze,Samy Naceri,Roschdy Zem,Sami Bouajila,Bernard Blancan",http://www.indigenes-lefilm.com/,Rachid Bouchareb,"During WWII, four North African men enlist in the French army to liberate that country from Nazi oppression, and to fight French discrimination.","Drama,History,War",24839127.13,R,120 min,7.0,14796.0
tt0317705,3.339406,92000000,The Incredibles,"Craig T. Nelson,Holly Hunter,Samuel L. Jackson,Jason Lee,Dominique Louis",http://disney.go.com/disneyvideos/animatedfilms/incredibles/main.html,Brad Bird,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.","Action,Adventure,Animation,Family,Science Fiction",728965418.36,PG,115 min,8.0,747357.0
tt0372183,3.196643,75000000,The Bourne Supremacy,"Matt Damon,Franka Potente,Brian Cox,Julia Stiles,Karl Urban",https://www.uphe.com/movies/the-bourne-supremacy,Paul Greengrass,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.","Action,Drama,Thriller",333057748.36,PG-13,108 min,7.7,468505.0
tt0343818,2.791375,120000000,"I, Robot","Will Smith,Bridget Moynahan,Alan Tudyk,James Cromwell,Bruce Greenwood",http://foxfilm.terra.com.br/filme.php?id_filme=485,Alex Proyas,"In the year 2035, where robots are common and abide by the three laws of robotics, a techno-phobic cop investigates an apparent suicide. Suspecting that a robot may be responsible for the death, his investigation leads him to believe that humanity may be in danger.","Action,Science Fiction",400863751.43,PG-13,115 min,7.1,547519.0
tt0338526,2.499507,160000000,Van Helsing,"Hugh Jackman,Kate Beckinsale,Richard Roxburgh,David Wenham,Shuler Hensley",https://www.uphe.com/movies/van-helsing,Stephen Sommers,Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.,"Horror,Adventure,Action",346630860.77,PG-13,131 min,6.0,271049.0
tt0167190,2.361367,66000000,Hellboy,"Ron Perlman,Selma Blair,Rupert Evans,John Hurt,Jeffrey Tambor",http://www.sonypictures.com/homevideo/hellboy/,Guillermo del Toro,"In the final days of World War II, the Nazis attempt to use black magic to aid their dying cause. The Allies raid the camp where the ceremony is taking place, but not before a demon - Hellboy - has already been conjured. Joining the Allied forces, Hellboy eventually grows to adulthood, serving the cause of good rather than evil.","Fantasy,Action,Science Fiction",114658347.66,PG-13,122 min,6.8,334281.0
tt0319262,2.022895,125000000,The Day After Tomorrow,"Dennis Quaid,Jake Gyllenhaal,Emmy Rossum,Dash Mihok,Jay O. Sanders",http://www.thedayaftertomorrow.com/,Roland Emmerich,"After years of unabated global warming, the greenhouse effect is wreaking havoc all over the globe in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and, most ominously, the beginning of the next Ice Age. Paleoclimatologist Jack Hall tries to save the world while also shepherding to safety his son Sam, who was in New York when the city was overwhelmed by the beginnings of the new big freeze.","Action,Adventure,Science Fiction,Thriller",628332770.73,PG-13,124 min,6.4,454986.0
tt0359013,1.792138,65000000,Blade: Trinity,"Wesley Snipes,Kris Kristofferson,Dominic Purcell,Jessica Biel,Ryan Reynolds",http://www.warnerbros.com/blade-trinity,David S. Goyer,"For years, Blade has fought against the vampires in the cover of the night. But now, after falling into the crosshairs of the FBI, he is forced out into the daylight, where he is driven to join forces with a clan of human vampire hunters he never knew existed - The Nightstalkers. Together with Abigail and Hannibal, two deftly trained Nightstalkers, Blade follows a trail of blood to the ancient creature that is also hunting him, the original vampire, Dracula.","Science Fiction,Action,Horror,Thriller,Adventure",148814206.79,R,113 min,5.8,180756.0
tt0346156,1.590381,70000000,Sky Captain and the World of Tomorrow,"Jude Law,Gwyneth Paltrow,Giovanni Ribisi,Angelina Jolie,Bai Ling",http://www.skycaptain.com/,Kerry Conran,"When gigantic robots attack New York City, ""Sky Captain"" uses his private air force to fight them off. His ex-girlfriend, reporter Polly Perkins, has been investigating the recent disappearance of prominent scientists. Suspecting a link between the global robot attacks and missing men, Sky Captain and Polly decide to work together. They fly to the Himalayas in pursuit of the mysterious Dr. Totenkopf, the mastermind behind the robots.","Mystery,Action,Thriller,Science Fiction,Adventure",66910149.98,PG,106 min,6.1,85657.0
tt0370263,1.348704,70000000,AVP: Alien vs. Predator,"Sanaa Lathan,Raoul Bova,Ewen Bremner,Colin Salmon,Tommy Flanagan",http://www.avp-movie.com/,Paul W.S. Anderson,"When scientists discover something in the Arctic that appears to be a buried Pyramid, they send a research team out to investigate. Little do they know that they are about to step into a hunting ground where Aliens are grown as sport for the Predator race.","Adventure,Science Fiction,Action",197622423.16,PG-13,101 min,5.6,203623.0
tt0414852,1.327137,12000000,Banlieue 13,"David Belle,Cyril Raffaelli,Tony D'Amario,Dany Verissimo-Petit,Bibi Naceri",http://www.banlieue13-lefilm.com/,Pierre Morel,"Set in the ghettos of Paris in 2010, an undercover cop and ex-thug try to infiltrate a gang in order to defuse a neutron bomb.","Action,Thriller,Science Fiction",11064355.94,R,84 min,7.1,71391.0
tt0316654,1.304553,200000000,Spider-Man 2,"Tobey Maguire,Kirsten Dunst,James Franco,Alfred Molina,Rosemary Harris",http://www.sonypictures.com/movies/spider-man2/,Sam Raimi,"Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood.","Action,Adventure,Fantasy",904815446.90,PG-13,127 min,7.4,661539.0
tt0330793,1.131654,33000000,The Punisher,"Thomas Jane,John Travolta,Will Patton,Roy Scheider,Laura Harring",http://marvel.com/movies/movie/5/the_punisher,Jonathan Hensleigh,"When undercover FBI agent Frank Castle's wife and son are slaughtered, he becomes 'the Punisher' -- a ruthless vigilante willing to go to any length to avenge his family.","Action,Crime,Drama",63148284.59,R,124 min,6.4,162820.0
tt0363547,1.107167,28000000,Dawn of the Dead,"Sarah Polley,Ving Rhames,Jake Weber,Mekhi Phifer,Ty Burrell",http://www.dawnofthedeadmovie.net/,Zack Snyder,"A group of surviving people take refuge in a shopping center after the world has been over taken over by aggressive, flesh-eating zombies. A remake of the 1978 zombie film of the same name.","Fantasy,Horror,Action",118164853.19,R,101 min,7.3,259372.0
tt0296572,1.052176,105000000,The Chronicles of Riddick,"Vin Diesel,Christina Cox,Colm Feore,Karl Urban,Judi Dench",http://www.thechroniclesofriddick.com/,David Twohy,"Five years after the events in sci-fi film Pitch Black, escaped convict Riddick finds himself caught in the middle of a galactic war waged by Lord Marshal, the leader of a sect called the Necromongers. Riddick is charged with stopping the Necromonger army, all while rescuing an old friend from a prison planet and evading capture by bounty hunters.","Adventure,Action,Thriller,Science Fiction",133653299.04,R,119 min,6.6,232250.0
tt0367479,0.986444,60000000,After the Sunset,"Pierce Brosnan,Salma Hayek,Woody Harrelson,Troy Garity,Russell Hornsby",http://www.afterthesunset.com/,Brett Ratner,"Two master thieves (Brosnan and Hayek) are finally retiring after one last succesful mission. Residing in their own tropical paradise, their old nemesis, FBI Agent Stan P. Lloyd shows up to make sure they really are retired. Docked in the port is an ocean liner called the ""Diamond Cruise"" and Stan is convinced that they're not really retired at all, and that this is the next set up.","Action,Comedy,Crime,Drama",70822682.04,PG-13,97 min,6.2,48383.0
tt0337921,0.935483,25000000,Cellular,"Chris Evans,Kim Basinger,Jason Statham,Jessica Biel,William H. Macy",http://www.cellularthemovie.com/,David R. Ellis,A young man receives an emergency phone call on his cell phone from an older woman. She claims to have been kidnapped â€“ and the kidnappers have targeted her husband and child next.,"Action,Adventure,Crime,Thriller",65136911.45,PG-13,94 min,6.5,102359.0
tt0372588,0.73712,32000000,Team America: World Police,"Trey Parker,Matt Stone,Kristen Miller,Masasa Moyo,Daran Norris",http://www.teamamerica.com,Trey Parker,"Team America World Police follows an international police force dedicated to maintaining global stability. Learning that dictator Kim Jong il is out to destroy the world, the team recruits Broadway star Gary Johnston to go undercover. With the help of Team America, Gary manages to uncover the plan to destroy the world. Will Team America be able to save it in time? It starsâ€¦ Samuel L Jackson, Tim Robbins, Sean Penn, Michael Moore, Helen Hunt, Matt Damon, Susan Sarandon, George Clooney, Danny Glover, Ethan Hawke, Alec Baldwinâ€¦ or does it?","Music,Adventure,Animation,Action,Comedy",58769839.14,R,98 min,7.2,171855.0
tt0390022,0.429157,30000000,Friday Night Lights,"Billy Bob Thornton,Lucas Black,Garrett Hedlund,Derek Luke,Amber Heard",http://www.universalstudiosentertainment.com/friday-night-lights/,Peter Berg,"Gary Gaines, the coach of a local football team in small-town Odessa, Texas, propels his squad to the state championships. But the path to glory is paved with racial and economic strife, and the coach must help his players navigate through the maze so they can play like winners.",Drama,70716616.21,PG-13,118 min,7.2,64309.0
tt0358349,0.275919,26000000,Agent Cody Banks 2: Destination London,"Frankie Muniz,Anthony Anderson,Hannah Spearritt,Alfie Allen,Cynthia Stevenson",http://www.mgm.com/view/Movie/33/,Kevin Allen,"With all-new gadgets, high-flying action, exciting chases and a wisecracking new handler, Derek (Anthony Anderson), Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain.",Comedy,33269956.20,PG,100 min,4.5,15319.0
tt0403703,0.19252,0,YÅ«giÅ Dyueru MonsutÄzu Hikari no Piramiddo,"Dan Green,Eric Stuart,Scottie Ray,Wayne Grayson,Greg Abbey",http://yugioh.warnerbros.com/,Hatsuki Tsuji,"Underneath the sands of Egypt, Anubis, an ancient evil spirit, has awakened. It's up to Yugi, who defeated Anubis centuries ago, to use his skill and determination to rid the world of evil once again.","Adventure,Fantasy,Animation,Action,Comedy",33675645.64,PG,90 min,4.9,8738.0
tt0080684,5.488441,18000000,The Empire Strikes Back,"Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams,Anthony Daniels",http://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,Irvin Kershner,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.","Adventure,Action,Science Fiction",1424626187.77,PG,124 min,8.7,1302151.0
tt0449088,4.965391,300000000,Pirates of the Caribbean: At World's End,"Johnny Depp,Orlando Bloom,Keira Knightley,Geoffrey Rush,Bill Nighy",http://disney.go.com/disneypictures/pirates/,Gore Verbinski,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.","Adventure,Fantasy,Action",1010653507.91,PG-13,169 min,7.1,658765.0
tt0373889,4.878162,150000000,Harry Potter and the Order of the Phoenix,"Daniel Radcliffe,Rupert Grint,Emma Watson,Michael Gambon,Ralph Fiennes",http://www.harrypotterorderofthephoenix.com/,David Yates,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students â€“ dubbed 'Dumbledore's Army' â€“ to defend themselves against the dark arts.","Adventure,Fantasy,Family,Mystery",986688860.38,PG-13,138 min,7.5,590824.0
tt0440963,2.755051,70000000,The Bourne Ultimatum,"Matt Damon,Julia Stiles,David Strathairn,Scott Glenn,Paddy Considine",http://www.universalstudiosentertainment.com/the-bourne-ultimatum/,Paul Greengrass,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.","Action,Drama,Mystery,Thriller",465704233.57,PG-13,115 min,8.0,639211.0
tt0480249,2.692916,150000000,I Am Legend,"Will Smith,Alice Braga,Charlie Tahan,Salli Richardson-Whitfield,Willow Smith",http://iamlegend.warnerbros.com/,Francis Lawrence,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.","Drama,Horror,Action,Thriller,Science Fiction",615593163.69,PG-13,101 min,7.2,768223.0
tt0465234,2.523173,130000000,National Treasure: Book of Secrets,"Nicolas Cage,Jon Voight,Harvey Keitel,Ed Harris,Diane Kruger",http://disney.go.com/disneypictures/nationaltreasure/,Jon Turteltaub,"Benjamin Franklin Gates and Dr. Abigail Chase re-team with Riley Poole and, now armed with a stack of long-lost pages from John Wilkes Booth's diary, Ben must follow a clue left there to prove his ancestor's innocence in the assassination of Abraham Lincoln.","Action,Adventure,Mystery,Thriller",480994474.64,PG,124 min,6.5,242334.0
tt0413300,2.520912,258000000,Spider-Man 3,"Tobey Maguire,Kirsten Dunst,James Franco,Thomas Haden Church,Topher Grace",http://www.sonypictures.com/movies/spider-man3/,Sam Raimi,"The seemingly invincible Spider-Man goes up against an all-new crop of villains -- including the shape-shifting Sandman -- in the third installment of this blockbusting comic book adventure series. While Spidey's superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and gets caught up in a love triangle.","Fantasy,Action,Adventure",936901700.22,PG-13,139 min,6.3,598454.0
tt0416449,2.191408,65000000,300,"Gerard Butler,Lena Headey,Dominic West,David Wenham,Vincent Regan",http://300themovie.warnerbros.com,Zack Snyder,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.","Action,Adventure,War",444446100.36,R,117 min,7.6,827767.0
tt0259324,2.148427,110000000,Ghost Rider,"Nicolas Cage,Eva Mendes,Wes Bentley,Donal Logue,Sam Elliott",http://www.sonypictures.com/movies/ghostrider/,Mark Steven Johnson,"In order to save his dying father, young stunt cyclist, Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted, Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.","Thriller,Action,Fantasy,Horror",240556981.56,PG-13,110 min,5.2,242583.0
tt0822854,2.082325,61000000,Shooter,"Mark Wahlberg,Michael PeÃ±a,Danny Glover,Kate Mara,Elias Koteas",http://www.shootermovie.com/,Antoine Fuqua,"A marksman living in exile is coaxed back into action after learning of a plot to kill the president. Ultimately double-crossed and framed for the attempt, he goes on the run to track the real killer and find out who exactly set him up, and why.","Action,Drama,Mystery,Thriller,Crime",100641524.15,R,124 min,7.1,338464.0
tt0425112,1.901256,0,Hot Fuzz,"Simon Pegg,Nick Frost,Timothy Dalton,Jim Broadbent,Paddy Considine",http://www.universalstudiosentertainment.com/hot-fuzz/,Edgar Wright,"Top London cop, PC Nicholas Angel is good. Too good.  To stop the rest of his team from looking bad, he is reassigned to the quiet town of Sandford, paired with simple country cop, and everything seems quiet until two actors are found decapitated. It is addressed as an accident, but Angel isn't going to accept that, especially when more and more people turn up dead.","Crime,Action,Comedy",84736906.70,R,121 min,7.8,511241.0
tt0431197,1.352489,70000000,The Kingdom,"Jamie Foxx,Jennifer Garner,Chris Cooper,Jason Bateman,Ali Suliman",http://www.thekingdommovie.com/,Peter Berg,A team of U.S. government agents is sent to investigate the bombing of an American facility in the Middle East.,"Thriller,Action,Drama",91136082.86,R,110 min,7.0,127097.0
tt0758730,1.323511,40000000,Aliens vs Predator: Requiem,"Steven Pasquale,Reiko Aylesworth,John Ortiz,Ariel Gade,Sam Trammell",http://www.avp-r.com/,Colin Strause|Greg Strause,"A sequel to 2004's Alien vs. Predator, the iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever - in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms - the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town.","Fantasy,Action,Science Fiction,Thriller,Horror",43956661.16,R,94 min,4.6,128020.0
tt0389722,1.285301,30000000,30 Days of Night,"Josh Hartnett,Melissa George,Ben Foster,Danny Huston,Mark Boone Junior",http://www.30daysofnight.com/,David Slade,"This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.","Horror,Thriller",79407259.61,R,113 min,6.6,180265.0
tt0476964,1.196636,70000000,The Brave One,"Jodie Foster,Terrence Howard,Nicky Katt,Naveen Andrews,Mary Steenburgen",http://www.thebraveone.com,Neil Jordan,A woman struggles to recover from a brutal attack by setting out on a mission for revenge.,"Crime,Drama,Thriller",73371361.32,R,122 min,6.7,61781.0
tt0381849,1.150389,55000000,3:10 to Yuma,"Russell Crowe,Christian Bale,Logan Lerman,Dallas Roberts,Peter Fonda",http://www.310toyumathefilm.com/,James Mangold,"In Arizona in the late 1800's, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.",Western,73633858.85,R,122 min,7.7,316785.0
tt0465602,0.993908,39000000,Shoot 'Em Up,"Clive Owen,Monica Bellucci,Paul Giamatti,Stephen McHattie,Greg Bryk",http://wwws.warnerbros.de/shootemup/,Michael Davis,"A man named Mr. Smith delivers a woman's baby during a shootout, and is then called upon to protect the newborn from the army of gunmen.","Action,Thriller,Comedy,Crime",28206425.51,R,86 min,6.6,151734.0
tt0442933,0.969354,70000000,Beowulf,"Ray Winstone,Angelina Jolie,Anthony Hopkins,Robin Wright,John Malkovich",http://www.beowulfmovie.com/,Robert Zemeckis,"6th-century Scandinavian warrior, Beowulf embarks on a mission to slay the manlike ogre Grendel, a descendant of Cain.","Animation,Fantasy",205849271.28,PG-13,115 min,6.3,169877.0
tt0465494,0.915514,24000000,Hitman,"Timothy Olyphant,Dougray Scott,Olga Kurylenko,Robert Knepper,Ulrich Thomsen",http://www.hitmanmovie.com/,Xavier Gens,"The best-selling videogame, Hitman, roars to life with both barrels blazing in this hardcore action-thriller starring Timothy Olyphant. A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue.","Action,Crime,Drama,Thriller",105130841.77,R,100 min,6.2,172388.0
tt0486946,0.907749,0,Wild Hogs,"Tim Allen,John Travolta,Martin Lawrence,William H. Macy,Ray Liotta",http://video.movies.go.com/wildhogs/,Walt Becker,"Restless and ready for adventure, four suburban bikers leave the safety of their subdivision and head out on the open road. But complications ensue when they cross paths with an intimidating band of New Mexico bikers known as the Del Fuegos.","Action,Adventure,Comedy",266729893.33,PG-13,100 min,5.8,120180.0
tt0418279,0.890556999999999,150000000,Transformers,"Shia LaBeouf,Josh Duhamel,Megan Fox,Rachael Taylor,Tyrese Gibson",http://www.transformersmovie.com/,Michael Bay,"Young teenager, Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots â€“ the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.","Adventure,Science Fiction,Action",746379478.41,PG-13,144 min,7.0,644822.0
tt0460780,0.761612,60000000,In the Name of the King: A Dungeon Siege Tale,"Jason Statham,John Rhys-Davies,Ray Liotta,Leelee Sobieski,Burt Reynolds",http://www.inthenameoftheking.com/,Uwe Boll,"A man named Farmer sets out to rescue his kidnapped wife and avenge the death of his son -- two acts committed by the Krugs, a race of animal-warriors who are controlled by the evil Gallian.","Adventure,Fantasy,Action,Drama",0.00,PG-13,127 min,3.8,49656.0
tt0467110,0.668697999999999,0,Underdog,"Jason Lee,Peter Dinklage,Jim Belushi,Patrick Warburton,Alex Neuberger",http://disney.go.com/disneyvideos/liveaction/underdog/,Frederik Du Chau,A lab accident gives a hound named Shoeshine some serious superpowers -- a secret that the dog eventually shares with the young boy who becomes his owner and friend,"Action,Adventure,Comedy,Family",0.00,PG,84 min,4.8,22009.0
tt0432021,0.665367,45000000,Resident Evil: Extinction,"Milla Jovovich,Oded Fehr,Ali Larter,Iain Glen,Mike Epps",http://www.sonypictures.com/movies/residentevilextinction/index.html,Russell Mulcahy,"Years after the Racoon City catastrophe, survivors travel across the Nevada desert, hoping to make it to Alaska. Alice joins the caravan and their fight against hordes of zombies and the evil Umbrella Corp.","Horror,Action,Science Fiction",155350204.06,R,94 min,6.2,198392.0
tt0858486,0.564132,4000000,Battle for Terra,"Evan Rachel Wood,Brian Cox,Luke Wilson,David Cross,Justin Long",http://www.battleforterra.com/,Aristomenis Tsirbas,"A peaceful alien planet faces annihilation, as the homeless remainder of the human race sets its eyes on Terra. Mala, a rebellious Terrian teenager, will do everything she can to stop it.","Science Fiction,Action,Adventure,Animation,Family",6416278.40,PG,85 min,6.5,11928.0
tt0768212,0.517319,0,The Last Mimzy,"Chris O'Neil,Rhiannon Leigh Wryn,Joely Richardson,Timothy Hutton,Rainn Wilson",http://www.mimzy.com,Robert Shaye,"Two siblings begin to develop special talents after they find a mysterious box of toys, and soon their parents and even their teacher are drawn into a strange new world â€“ and find a task ahead of them that is far more important than any of them could imagine.","Adventure,Family",28707871.60,PG,90 min,6.2,21800.0
